Traffik,Bandwith,Throughput,Link Utilization,Delay,Jitter,Packet Loss,Kongesti Label
1200,1000,976,0.976,12.060433,2.285,11,kongesti berat
1200,1000,964,0.964,12.250541,2.343,11,kongesti berat
1200,1000,976,0.976,11.941981,2.301,11,kongesti berat
1200,1000,976,0.976,12.253334,2.297,11,kongesti berat
1200,1000,964,0.964,12.086274,2.388,11,kongesti berat
1200,1000,976,0.976,11.943797,2.305,11,kongesti berat
1200,1000,976,0.976,12.252706,2.277,11,kongesti berat
1200,1000,964,0.964,11.938629,2.298,11,kongesti berat
1200,1000,964,0.964,12.094934,2.323,11,kongesti berat
1200,1000,976,0.976,12.099823,2.299,11,kongesti berat
1200,1000,964,0.964,12.094794,2.291,11,kongesti berat
1200,1000,976,0.976,12.245582,2.305,11,kongesti berat
1200,1000,964,0.964,12.120147,2.496,11,kongesti berat
1200,1000,976,0.976,11.928222,2.304,9.7,kongesti berat
1200,1000,964,0.964,12.093747,2.291,9.8,kongesti berat
1600,1000,976,0.976,11.941067,4.737,27,kongesti berat
1600,1000,976,0.976,12.087595,4.737,27,kongesti berat
1600,1000,964,0.964,12.104077,4.866,27,kongesti berat
1600,1000,976,0.976,12.096325,4.745,27,kongesti berat
1600,1000,964,0.964,12.164141,4.744,28,kongesti berat
1600,1000,976,0.976,12.199201,4.736,30,kongesti berat
1600,1000,976,0.976,11.931639,4.747,31,kongesti berat
1600,1000,964,0.964,12.094718,4.738,32,kongesti berat
1600,1000,976,0.976,12.083544,4.746,27,kongesti berat
1600,1000,964,0.964,12.106242,4.757,28,kongesti berat
1600,1000,976,0.976,12.094439,4.764,27,kongesti berat
1600,1000,976,0.976,12.137881,4.746,27,kongesti berat
1600,1000,964,0.964,12.267785,4.742,27,kongesti berat
1600,1000,976,0.976,11.899652,4.754,27,kongesti berat
1600,1000,976,0.976,12.081658,4.747,30,kongesti berat
1600,1000,964,0.964,12.248024,4.774,31,kongesti berat
1600,1000,976,0.976,12.089621,4.743,30,kongesti berat
1600,1000,964,0.964,11.946515,4.737,34,kongesti berat
1600,1000,976,0.976,12.098351,4.756,34,kongesti berat
1600,1000,964,0.964,12.257588,4.753,27,kongesti berat
1600,1000,976,0.976,11.927798,4.736,27,kongesti berat
1600,1000,976,0.976,12.117067,4.769,27,kongesti berat
1600,1000,964,0.964,12.096814,4.745,27,kongesti berat
1600,1000,976,0.976,12.077188,4.738,30,kongesti berat
1600,1000,964,0.964,12.092484,4.774,30,kongesti berat
1600,1000,976,0.976,12.102825,4.017,29,kongesti berat
1600,1000,964,0.964,12.101074,4.746,27,kongesti berat
1600,1000,976,0.976,12.085709,4.757,27,kongesti berat
1600,1000,964,0.964,12.250395,4.764,31,kongesti berat
1600,1000,976,0.976,12.089969,4.746,31,kongesti berat
1600,1000,976,0.976,12.095836,4.742,27,kongesti berat
1600,1000,964,0.964,12.095138,4.754,27,kongesti berat
1600,1000,976,0.976,12.114134,4.747,27,kongesti berat
1600,1000,964,0.964,11.937017,4.774,27,kongesti berat
1600,1000,976,0.976,12.244319,4.738,29,kongesti berat
1600,1000,976,0.976,11.944077,4.774,29,kongesti berat
1600,1000,964,0.964,12.100306,4.017,29,kongesti berat
1600,1000,976,0.976,12.123703,4.746,31,kongesti berat
1600,1000,976,0.976,12.114623,4.757,31,kongesti berat
1600,1000,964,0.964,12.198573,4.764,34,kongesti berat
1600,1000,976,0.976,12.085778,4.764,27,kongesti berat
1600,1000,964,0.964,11.953499,4.746,27,kongesti berat
1600,1000,976,0.976,12.107434,4.742,27,kongesti berat
1600,1000,964,0.964,12.080471,4.754,31,kongesti berat
1600,1000,976,0.976,12.104915,4.748,27,kongesti berat
1600,1000,976,0.976,12.141163,4.723,27,kongesti berat
1600,1000,964,0.964,12.047506,4.626,27,kongesti berat
1600,1000,976,0.976,12.090528,4.736,30,kongesti berat
1600,1000,964,0.964,12.094858,4.756,30,kongesti berat
1600,1000,976,0.976,12.099957,4.759,28,kongesti berat
1600,1000,976,0.976,12.092483,4.748,28,kongesti berat
1600,1000,964,0.964,12.244186,4.736,27,kongesti berat
1600,1000,976,0.976,12.085569,4.749,27,kongesti berat
1600,1000,976,0.976,11.959785,4.757,31,kongesti berat
1600,1000,964,0.964,12.103099,4.803,28,kongesti berat
1600,1000,976,0.976,12.244389,4.784,27,kongesti berat
1600,1000,964,0.964,11.962718,4.756,27,kongesti berat
1600,1000,976,0.976,12.076281,4.757,27,kongesti berat
1600,1000,976,0.976,12.098288,4.739,27,kongesti berat
1600,1000,976,0.976,12.252071,4.743,27,kongesti berat
2000,1000,976,0.976,12.014579,6.207,42,kongesti berat
2000,1000,964,0.964,12.148606,6.217,48,kongesti berat
2000,1000,976,0.976,12.046636,6.253,42,kongesti berat
2000,1000,976,0.976,12.095526,6.206,46,kongesti berat
2000,1000,964,0.964,12.088751,6.218,42,kongesti berat
2000,1000,976,0.976,12.437471,6.269,42,kongesti berat
2000,1000,964,0.964,11.755257,6.167,42,kongesti berat
2000,1000,976,0.976,12.095177,6.218,42,kongesti berat
2000,1000,976,0.976,12.092313,6.301,42,kongesti berat
2000,1000,964,0.964,12.242822,6.207,42,kongesti berat
2000,1000,976,0.976,11.957309,6.228,42,kongesti berat
2000,1000,976,0.976,12.091964,6.218,42,kongesti berat
2000,1000,964,0.964,12.254275,6.225,42,kongesti berat
2000,1000,976,0.976,11.990275,6.222,42,kongesti berat
2000,1000,964,0.964,12.042865,6.206,47,kongesti berat
2000,1000,976,0.976,12.095596,6.212,47,kongesti berat
2000,1000,976,0.976,12.101951,6.207,42,kongesti berat
2000,1000,964,0.964,12.090567,6.215,42,kongesti berat
2000,1000,976,0.976,12.244358,6.211,46,kongesti berat
2000,1000,964,0.964,11.945018,6.207,47,kongesti berat
2000,1000,976,0.976,12.117945,6.216,42,kongesti berat
2000,1000,976,0.976,12.078624,6.218,42,kongesti berat
2000,1000,964,0.964,12.093081,6.167,42,kongesti berat
2000,1000,976,0.976,12.097272,6.218,42,kongesti berat
2000,1000,964,0.964,12.095037,6.301,42,kongesti berat
2000,1000,976,0.976,12.098181,6.207,42,kongesti berat
2000,1000,976,0.976,12.097621,6.228,42,kongesti berat
2000,1000,964,0.964,12.180104,6.167,42,kongesti berat
2000,1000,976,0.976,12.091754,6.218,50,kongesti berat
2000,1000,976,0.976,12.012763,6.301,48,kongesti berat
2000,1000,964,0.964,12.094479,6.207,47,kongesti berat
2000,1000,976,0.976,12.100484,6.228,47,kongesti berat
2000,1000,964,0.964,12.094478,6.215,42,kongesti berat
2000,1000,976,0.976,12.241705,6.199,42,kongesti berat
2000,1000,976,0.976,11.950534,6.218,46,kongesti berat
2000,1000,964,0.964,12.097691,6.217,47,kongesti berat
2000,1000,976,0.976,12.095596,6.214,42,kongesti berat
2000,1000,964,0.964,12.145323,6.225,42,kongesti berat
2000,1000,976,0.976,12.060256,6.211,42,kongesti berat
2000,1000,976,0.976,12.088751,6.218,42,kongesti berat
2000,1000,964,0.964,12.089388,6.167,42,kongesti berat
2000,1000,976,0.976,12.094338,6.218,50,kongesti berat
2000,1000,976,0.976,12.090218,6.301,48,kongesti berat
2000,1000,964,0.964,12.234371,6.207,47,kongesti berat
2000,1000,976,0.976,11.962198,6.228,47,kongesti berat
2000,1000,964,0.964,12.099786,6.167,42,kongesti berat
2000,1000,976,0.976,12.096294,6.217,42,kongesti berat
2000,1000,976,0.976,12.093291,6.214,42,kongesti berat
2000,1000,964,0.964,12.092872,6.229,42,kongesti berat
2000,1000,976,0.976,12.098948,6.213,46,kongesti berat
2000,1000,953,0.953,12.316295,6.225,47,kongesti berat
2000,1000,976,0.976,12.021634,6.246,42,kongesti berat
2000,1000,964,0.964,11.952214,6.218,42,kongesti berat
2000,1000,976,0.976,12.091545,6.215,42,kongesti berat
2000,1000,976,0.976,12.099507,6.199,42,kongesti berat
2000,1000,964,0.964,12.149443,6.218,42,kongesti berat
2000,1000,976,0.976,12.051875,6.217,42,kongesti berat
2000,1000,976,0.976,12.086866,6.214,42,kongesti berat
2000,1000,964,0.964,12.115989,6.229,42,kongesti berat
2000,1000,976,0.976,12.077437,6.213,42,kongesti berat
400,1000,412,0.412,29.177342,0.163,0,tidak kongesti
400,1000,400,0.4,28.909081,0.284,0,tidak kongesti
400,1000,400,0.4,29.589757,0.268,0,tidak kongesti
400,1000,400,0.4,29.260453,0.269,0,tidak kongesti
400,1000,400,0.4,29.705205,0.238,0,tidak kongesti
400,1000,400,0.4,29.235241,0.323,0,tidak kongesti
400,1000,400,0.4,29.725319,0.342,0,tidak kongesti
400,1000,412,0.412,29.632639,0.271,0,tidak kongesti
400,1000,400,0.4,29.353482,0.281,0,tidak kongesti
400,1000,400,0.4,29.371502,0.283,0,tidak kongesti
400,1000,400,0.4,28.952662,0.257,0,tidak kongesti
400,1000,400,0.4,29.745992,0.298,0,tidak kongesti
400,1000,400,0.4,29.255705,0.345,0,tidak kongesti
400,1000,400,0.4,29.326523,0.303,0,tidak kongesti
400,1000,412,0.412,29.256473,0.247,0,tidak kongesti
400,1000,400,0.4,29.738519,0.281,0,tidak kongesti
400,1000,400,0.4,28.924446,0.294,0,tidak kongesti
400,1000,400,0.4,29.595553,0.335,0,tidak kongesti
400,1000,400,0.4,29.737122,0.324,0,tidak kongesti
400,1000,400,0.4,29.040174,0.269,0,tidak kongesti
400,1000,400,0.4,29.273165,0.227,0,tidak kongesti
400,1000,400,0.4,29.840278,0.286,0,tidak kongesti
400,1000,400,0.4,29.545896,0.233,0,tidak kongesti
400,1000,412,0.412,28.840706,0.269,0,tidak kongesti
400,1000,400,0.4,29.502315,0.307,0,tidak kongesti
400,1000,400,0.4,29.867306,0.291,0,tidak kongesti
400,1000,400,0.4,29.585985,0.295,0,tidak kongesti
400,1000,400,0.4,28.672598,0.281,0,tidak kongesti
400,1000,412,0.412,29.685235,0.257,0,tidak kongesti
400,1000,400,0.4,29.823376,0.263,0,tidak kongesti
400,1000,400,0.4,29.183279,0.178,0,tidak kongesti
400,1000,400,0.4,28.783645,0.242,0,tidak kongesti
400,1000,400,0.4,29.991066,0.232,0,tidak kongesti
400,1000,412,0.412,29.232727,0.291,0,tidak kongesti
400,1000,400,0.4,28.890852,0.292,0,tidak kongesti
400,1000,400,0.4,29.536328,0.365,0,tidak kongesti
400,1000,400,0.4,29.749624,0.319,0,tidak kongesti
400,1000,400,0.4,29.135088,0.254,0,tidak kongesti
400,1000,400,0.4,29.748436,0.328,0,tidak kongesti
400,1000,400,0.4,28.917742,0.261,0,tidak kongesti
400,1000,412,0.412,29.858576,0.276,0,tidak kongesti
400,1000,400,0.4,29.758494,0.345,0,tidak kongesti
400,1000,400,0.4,28.758363,0.251,0,tidak kongesti
400,1000,400,0.4,29.618112,0.293,0,tidak kongesti
400,1000,400,0.4,29.535629,0.284,0,tidak kongesti
400,1000,400,0.4,29.059311,0.274,0,tidak kongesti
400,1000,400,0.4,29.701364,0.286,0,tidak kongesti
400,1000,412,0.412,29.402092,0.295,0,tidak kongesti
400,1000,400,0.4,29.472632,0.262,0,tidak kongesti
400,1000,400,0.4,29.204581,0.264,0,tidak kongesti
400,1000,400,0.4,29.265761,0.266,0,tidak kongesti
400,1000,400,0.4,29.645141,0.214,0,tidak kongesti
400,1000,400,0.4,29.557216,0.235,0,tidak kongesti
400,1000,400,0.4,28.928916,0.316,0,tidak kongesti
400,1000,400,0.4,29.196968,0.334,0,tidak kongesti
400,1000,400,0.4,29.390499,0.273,0,tidak kongesti
400,1000,400,0.4,29.868703,0.295,0,tidak kongesti
400,1000,400,0.4,29.217641,0.314,0,tidak kongesti
400,1000,412,0.412,29.570271,0.325,0,tidak kongesti
400,1000,400,0.4,29.737122,0.288,0,tidak kongesti
800,1000,823,0.823,15.195347,0.256,0,kongesti
800,1000,800,0.8,14.419827,0.176,0,tidak kongesti
800,1000,800,0.8,14.672513,0.112,0,tidak kongesti
800,1000,800,0.8,14.790616,0.066,0,tidak kongesti
800,1000,800,0.8,14.467109,0.251,0,tidak kongesti
800,1000,800,0.8,14.507967,0.074,0,tidak kongesti
800,1000,800,0.8,14.635498,0.062,0,tidak kongesti
800,1000,800,0.8,14.586538,0.067,0,tidak kongesti
800,1000,800,0.8,15.178236,0.072,0,tidak kongesti
800,1000,800,0.8,14.651212,0.176,0,tidak kongesti
800,1000,800,0.8,14.399712,0.188,0,tidak kongesti
800,1000,800,0.8,15.072426,0.184,0,tidak kongesti
800,1000,811,0.811,14.646672,0.222,0,kongesti
800,1000,800,0.8,14.366398,0.279,0,tidak kongesti
800,1000,800,0.8,14.859968,0.103,0,tidak kongesti
800,1000,800,0.8,14.654355,0.128,0,tidak kongesti
800,1000,800,0.8,14.405928,0.234,0,tidak kongesti
800,1000,800,0.8,15.064464,0.287,0,tidak kongesti
800,1000,800,0.8,14.628374,0.236,0,tidak kongesti
800,1000,800,0.8,14.959492,0.303,0,tidak kongesti
800,1000,811,0.811,14.660081,0.272,0,kongesti
800,1000,800,0.8,14.358786,0.251,0,tidak kongesti
800,1000,800,0.8,14.538767,0.214,0,tidak kongesti
800,1000,800,0.8,14.814926,0.273,0,tidak kongesti
800,1000,800,0.8,15.216858,0.278,0,tidak kongesti
800,1000,800,0.8,14.302982,0.234,0,tidak kongesti
800,1000,800,0.8,14.570545,0.251,0,tidak kongesti
800,1000,800,0.8,15.273365,0.271,0,tidak kongesti
800,1000,811,0.811,14.616151,0.277,0,kongesti
800,1000,800,0.8,14.241941,0.325,0,tidak kongesti
800,1000,811,0.811,15.361849,0.282,0,kongesti
800,1000,800,0.8,14.385674,0.191,0,tidak kongesti
800,1000,800,0.8,14.488551,0.267,0,tidak kongesti
800,1000,800,0.8,14.853612,0.254,0,tidak kongesti
800,1000,800,0.8,14.437846,0.134,0,tidak kongesti
800,1000,800,0.8,15.364853,0.249,0,tidak kongesti
800,1000,811,0.811,14.668602,0.263,0,kongesti
800,1000,800,0.8,14.204575,0.221,0,tidak kongesti
800,1000,800,0.8,15.089886,0.154,0,tidak kongesti
800,1000,800,0.8,14.611472,0.124,0,tidak kongesti
800,1000,800,0.8,14.242227,0.245,0,tidak kongesti
800,1000,800,0.8,15.067328,0.251,0,tidak kongesti
800,1000,800,0.8,14.652957,0.252,0,tidak kongesti
800,1000,800,0.8,14.838527,0.294,0,tidak kongesti
800,1000,811,0.811,14.849073,0.229,0,kongesti
800,1000,800,0.8,14.132016,0.303,0,tidak kongesti
800,1000,800,0.8,14.677332,0.262,0,tidak kongesti
800,1000,800,0.8,15.119569,0.284,0,tidak kongesti
800,1000,800,0.8,14.160226,0.241,0,tidak kongesti
800,1000,800,0.8,15.185709,0.289,0,tidak kongesti
800,1000,800,0.8,14.725383,0.185,0,tidak kongesti
800,1000,800,0.8,14.166442,0.206,0,tidak kongesti
800,1000,800,0.8,14.915772,0.224,0,tidak kongesti
800,1000,811,0.811,14.677332,0.231,0,kongesti
800,1000,800,0.8,14.814292,0.189,0,tidak kongesti
800,1000,800,0.8,15.031079,0.254,0,tidak kongesti
800,1000,800,0.8,14.189425,0.206,0,tidak kongesti
800,1000,800,0.8,15.073963,0.323,0,tidak kongesti
800,1000,800,0.8,14.713377,0.276,0,tidak kongesti
800,1000,811,0.811,14.539256,0.284,0,kongesti
1200,1000,976,0.976,12.092352,2.297,11,kongesti berat
1200,1000,976,0.976,12.097029,2.302,8.7,kongesti berat
1200,1000,964,0.964,12.090324,2.361,8.6,kongesti berat
1200,1000,976,0.976,12.097519,2.291,8.6,kongesti berat
1200,1000,964,0.964,12.255988,2.298,10,kongesti berat
1200,1000,976,0.976,11.956019,2.314,10,kongesti berat
1200,1000,976,0.976,12.085715,2.286,9,kongesti berat
1200,1000,964,0.964,12.246565,2.296,11,kongesti berat
1200,1000,976,0.976,11.954832,2.301,11,kongesti berat
1200,1000,976,0.976,12.223931,2.198,11,kongesti berat
1200,1000,964,0.964,12.101432,2.314,11,kongesti berat
1200,1000,976,0.976,12.041924,2.293,11,kongesti berat
1200,1000,964,0.964,11.999531,2.287,9,kongesti berat
1200,1000,976,0.976,12.099962,2.321,9,kongesti berat
1200,1000,976,0.976,12.087952,2.323,9,kongesti berat
1200,1000,964,0.964,12.110299,2.292,11,kongesti berat
1200,1000,976,0.976,12.100661,2.333,11,kongesti berat
1200,1000,964,0.964,12.086623,2.303,11,kongesti berat
1200,1000,976,0.976,12.097867,2.347,11,kongesti berat
1200,1000,976,0.976,12.088928,2.341,11,kongesti berat
1200,1000,964,0.964,12.194807,2.281,11,kongesti berat
1200,1000,976,0.976,12.000509,2.298,11,kongesti berat
1200,1000,964,0.964,12.242369,2.396,8.7,kongesti berat
1200,1000,976,0.976,12.133696,2.291,8.6,kongesti berat
1200,1000,976,0.976,12.062179,2.317,8.6,kongesti berat
1200,1000,964,0.964,11.944355,2.266,10,kongesti berat
1200,1000,976,0.976,12.099334,2.293,10,kongesti berat
1200,1000,976,0.976,12.244814,2.297,9,kongesti berat
1200,1000,964,0.964,11.941283,2.302,11,kongesti berat
1200,1000,976,0.976,12.258503,2.299,11,kongesti berat
1200,1000,964,0.964,12.092769,2.296,11,kongesti berat
1200,1000,976,0.976,12.038502,2.368,9,kongesti berat
1200,1000,976,0.976,12.002743,2.312,9.4,kongesti berat
1200,1000,964,0.964,12.242439,2.299,11,kongesti berat
1200,1000,976,0.976,11.943309,2.304,11,kongesti berat
1200,1000,964,0.964,12.097588,2.306,10.3,kongesti berat
1200,1000,976,0.976,12.091581,2.337,8.6,kongesti berat
1200,1000,976,0.976,12.246843,2.312,11,kongesti berat
1200,1000,964,0.964,11.955534,2.429,11,kongesti berat
1200,1000,976,0.976,12.089626,2.301,11,kongesti berat
1200,1000,976,0.976,12.268712,2.295,11,kongesti berat
1200,1000,964,0.964,11.923264,2.298,11,kongesti berat
1200,1000,976,0.976,12.090534,2.295,11,kongesti berat
1200,1000,964,0.964,12.101155,2.296,10,kongesti berat
1200,1000,976,0.976,12.246491,2.318,10,kongesti berat
1200,1000,976,0.976,11.940863,2.286,9,kongesti berat
1200,1000,964,0.964,12.099265,2.304,9.5,kongesti berat
1200,1000,976,0.976,12.101149,2.352,8.7,kongesti berat
1200,1000,964,0.964,12.092979,2.361,8.9,kongesti berat
1200,1000,976,0.976,12.239785,2.297,11,kongesti berat
1200,1000,964,0.964,11.956508,2.301,11,kongesti berat
1200,1000,976,0.976,12.088369,2.382,11,kongesti berat
1200,1000,976,0.976,12.100242,2.303,11,kongesti berat
1200,1000,964,0.964,12.192224,2.383,11,kongesti berat
1200,1000,976,0.976,12.014546,2.289,11,kongesti berat
1200,1000,964,0.964,12.236573,2.289,11,kongesti berat
1200,1000,976,0.976,11.935067,2.439,11,kongesti berat
1200,1000,976,0.976,12.147804,2.306,11,kongesti berat
1200,1000,964,0.964,12.051353,2.292,11,kongesti berat
1200,1000,976,0.976,12.088159,2.268,11,kongesti berat
1600,1000,976,0.976,12.087735,4.774,27,kongesti berat
1600,1000,964,0.964,11.953569,4.747,27,kongesti berat
1600,1000,976,0.976,12.142629,4.735,27,kongesti berat
1600,1000,976,0.976,12.111551,4.783,27,kongesti berat
1600,1000,964,0.964,12.023693,4.755,27,kongesti berat
1600,1000,976,0.976,12.100305,4.738,28,kongesti berat
1600,1000,964,0.964,12.105405,4.814,28,kongesti berat
1600,1000,976,0.976,12.085359,4.752,31,kongesti berat
1600,1000,976,0.976,12.146967,4.755,30,kongesti berat
1600,1000,964,0.964,12.042058,4.838,27,kongesti berat
1600,1000,976,0.976,12.245576,4.752,27,kongesti berat
1600,1000,964,0.964,11.951125,4.755,27,kongesti berat
1600,1000,976,0.976,12.094649,4.741,34,kongesti berat
1600,1000,976,0.976,12.244039,4.756,34,kongesti berat
1600,1000,964,0.964,12.098421,4.757,31,kongesti berat
1600,1000,976,0.976,12.094439,4.772,31,kongesti berat
1600,1000,964,0.964,11.940788,4.758,27,kongesti berat
1600,1000,976,0.976,12.098775,4.756,27,kongesti berat
1600,1000,976,0.976,12.099607,4.753,27,kongesti berat
1600,1000,964,0.964,12.196897,4.747,27,kongesti berat
1600,1000,976,0.976,12.142491,4.749,29,kongesti berat
1600,1000,976,0.976,11.952521,4.759,29,kongesti berat
1600,1000,964,0.964,12.237265,4.768,29,kongesti berat
1600,1000,976,0.976,11.944909,4.753,30,kongesti berat
1600,1000,964,0.964,12.201995,4.757,31,kongesti berat
1600,1000,976,0.976,11.995962,4.756,31,kongesti berat
1600,1000,976,0.976,12.087944,4.761,27,kongesti berat
1600,1000,964,0.964,12.098761,4.746,27,kongesti berat
1600,1000,976,0.976,12.295373,4.749,27,kongesti berat
1600,1000,964,0.964,12.100096,4.772,27,kongesti berat
1600,1000,976,0.976,12.099188,4.758,34,kongesti berat
1600,1000,976,0.976,12.094998,4.756,27,kongesti berat
1600,1000,964,0.964,12.114135,4.753,27,kongesti berat
1600,1000,976,0.976,12.078585,4.747,27,kongesti berat
1600,1000,964,0.964,12.089836,4.749,27,kongesti berat
1600,1000,976,0.976,12.091994,4.759,30,kongesti berat
1600,1000,976,0.976,12.104078,4.768,27,kongesti berat
1600,1000,964,0.964,12.208561,4.753,27,kongesti berat
1600,1000,976,0.976,12.015099,4.756,27,kongesti berat
1600,1000,976,0.976,12.102967,4.757,34,kongesti berat
1600,1000,964,0.964,12.224693,4.772,34,kongesti berat
1600,1000,976,0.976,12.088712,4.758,31,kongesti berat
1600,1000,964,0.964,12.113716,4.756,31,kongesti berat
1600,1000,976,0.976,12.077328,4.753,27,kongesti berat
1600,1000,976,0.976,11.941556,4.747,27,kongesti berat
1600,1000,964,0.964,12.111969,4.749,31,kongesti berat
1600,1000,976,0.976,12.236916,4.746,27,kongesti berat
1600,1000,964,0.964,12.238732,4.749,27,kongesti berat
1600,1000,976,0.976,11.946235,4.772,27,kongesti berat
1600,1000,976,0.976,11.955036,4.758,27,kongesti berat
1600,1000,964,0.964,12.251373,4.756,34,kongesti berat
1600,1000,976,0.976,11.943861,4.753,27,kongesti berat
1600,1000,976,0.976,12.173779,4.747,27,kongesti berat
1600,1000,964,0.964,12.172312,4.749,27,kongesti berat
1600,1000,976,0.976,11.990795,4.757,27,kongesti berat
1600,1000,964,0.964,12.050788,4.772,27,kongesti berat
1600,1000,976,0.976,12.077258,4.758,27,kongesti berat
1600,1000,976,0.976,12.104985,4.756,27,kongesti berat
1600,1000,964,0.964,12.248929,4.753,27,kongesti berat
1600,1000,964,0.964,11.944489,4.757,27,kongesti berat
2000,1000,976,0.976,12.090846,6.217,47,kongesti berat
2000,1000,964,0.964,12.098809,6.261,47,kongesti berat
2000,1000,976,0.976,12.098738,6.213,42,kongesti berat
2000,1000,964,0.964,12.102161,6.209,42,kongesti berat
2000,1000,976,0.976,12.084631,6.345,46,kongesti berat
2000,1000,976,0.976,12.098948,6.221,47,kongesti berat
2000,1000,964,0.964,12.305469,6.224,42,kongesti berat
2000,1000,976,0.976,11.893335,6.226,42,kongesti berat
2000,1000,964,0.964,12.265101,6.212,42,kongesti berat
2000,1000,976,0.976,11.981265,6.228,42,kongesti berat
2000,1000,976,0.976,12.033786,6.157,42,kongesti berat
2000,1000,964,0.964,12.093779,6.216,42,kongesti berat
2000,1000,976,0.976,12.098116,6.226,42,kongesti berat
2000,1000,964,0.964,12.093712,6.225,42,kongesti berat
2000,1000,976,0.976,12.109355,6.223,50,kongesti berat
2000,1000,976,0.976,12.083932,6.228,48,kongesti berat
2000,1000,964,0.964,12.099576,6.721,48,kongesti berat
2000,1000,976,0.976,12.092523,6.209,42,kongesti berat
2000,1000,964,0.964,12.098808,6.234,46,kongesti berat
2000,1000,976,0.976,12.095387,6.259,42,kongesti berat
2000,1000,976,0.976,12.092662,6.227,42,kongesti berat
2000,1000,964,0.964,12.160269,6.218,42,kongesti berat
2000,1000,976,0.976,12.034903,6.205,42,kongesti berat
2000,1000,964,0.964,12.096993,6.233,42,kongesti berat
2000,1000,976,0.976,12.096154,6.224,42,kongesti berat
2000,1000,976,0.976,12.095247,6.224,42,kongesti berat
2000,1000,964,0.964,12.101462,6.228,47,kongesti berat
2000,1000,976,0.976,12.102656,6.157,46,kongesti berat
2000,1000,976,0.976,12.084979,6.216,43,kongesti berat
2000,1000,964,0.964,12.094548,6.226,42,kongesti berat
2000,1000,976,0.976,12.097272,6.252,42,kongesti berat
2000,1000,964,0.964,12.098529,6.236,42,kongesti berat
2000,1000,976,0.976,12.090427,6.211,42,kongesti berat
2000,1000,976,0.976,12.096155,6.219,42,kongesti berat
2000,1000,964,0.964,12.124161,6.233,42,kongesti berat
2000,1000,976,0.976,12.066821,6.224,42,kongesti berat
2000,1000,964,0.964,12.095456,6.224,42,kongesti berat
2000,1000,976,0.976,12.098738,6.228,42,kongesti berat
2000,1000,976,0.976,12.096434,6.157,42,kongesti berat
2000,1000,964,0.964,12.093221,6.216,49,kongesti berat
2000,1000,976,0.976,12.098251,6.226,50,kongesti berat
2000,1000,976,0.976,12.098808,6.252,50,kongesti berat
2000,1000,964,0.964,12.089247,6.236,50,kongesti berat
2000,1000,976,0.976,12.757345,6.157,49,kongesti berat
2000,1000,964,0.964,11.438945,6.216,49,kongesti berat
2000,1000,976,0.976,12.099576,6.226,46,kongesti berat
2000,1000,976,0.976,12.094409,6.225,43,kongesti berat
2000,1000,964,0.964,12.093849,6.223,42,kongesti berat
2000,1000,976,0.976,12.100555,6.228,42,kongesti berat
2000,1000,964,0.964,12.095176,6.721,42,kongesti berat
2000,1000,976,0.976,12.090986,6.223,42,kongesti berat
2000,1000,976,0.976,12.093717,6.228,42,kongesti berat
2000,1000,964,0.964,12.097482,6.721,42,kongesti berat
2000,1000,976,0.976,12.096713,6.209,42,kongesti berat
2000,1000,964,0.964,12.095316,6.234,42,kongesti berat
2000,1000,976,0.976,12.095107,6.211,50,kongesti berat
2000,1000,964,0.964,12.097691,6.252,50,kongesti berat
2000,1000,976,0.976,12.098738,6.236,49,kongesti berat
2000,1000,976,0.976,12.184993,6.211,49,kongesti berat
2000,1000,964,0.964,12.006338,6.219,46,kongesti berat
400,1000,412,0.412,29.041501,0.229,0,tidak kongesti
400,1000,400,0.4,29.148218,0.235,0,tidak kongesti
400,1000,400,0.4,29.285597,0.233,0,tidak kongesti
400,1000,400,0.4,29.969275,0.171,0,tidak kongesti
400,1000,400,0.4,29.039545,0.178,0,tidak kongesti
400,1000,400,0.4,29.200739,0.188,0,tidak kongesti
400,1000,400,0.4,29.892589,0.109,0,tidak kongesti
400,1000,400,0.4,29.253819,0.146,0,tidak kongesti
400,1000,412,0.412,29.584938,0.122,0,tidak kongesti
400,1000,400,0.4,28.862427,0.205,0,tidak kongesti
400,1000,400,0.4,29.921224,0.209,0,tidak kongesti
400,1000,400,0.4,29.364378,0.118,0,tidak kongesti
400,1000,400,0.4,29.104707,0.051,0,tidak kongesti
400,1000,400,0.4,29.630684,0.211,0,tidak kongesti
400,1000,400,0.4,29.512162,0.106,0,tidak kongesti
400,1000,400,0.4,29.544779,0.186,0,tidak kongesti
400,1000,400,0.4,29.212891,0.164,0,tidak kongesti
400,1000,400,0.4,29.304035,0.169,0,tidak kongesti
400,1000,400,0.4,29.630893,0.179,0,tidak kongesti
400,1000,400,0.4,29.128943,0.219,0,tidak kongesti
400,1000,400,0.4,29.641579,0.291,0,tidak kongesti
400,1000,412,0.412,29.472283,0.254,0,tidak kongesti
400,1000,400,0.4,29.168123,0.187,0,tidak kongesti
400,1000,412,0.412,29.148428,0.184,0,tidak kongesti
400,1000,400,0.4,29.559585,0.258,0,tidak kongesti
400,1000,400,0.4,29.613083,0.203,0,tidak kongesti
400,1000,400,0.4,29.202765,0.195,0,tidak kongesti
400,1000,400,0.4,29.368359,0.209,0,tidak kongesti
400,1000,400,0.4,29.258358,0.284,0,tidak kongesti
400,1000,400,0.4,29.997911,0.228,0,tidak kongesti
